id_project,name,top,score,year,week,created_at
147,Algorand,General,67.56,2023,39,2023-10-01 20:02:11
6569,The Graph,General,67.34,2023,39,2023-10-01 20:02:24
382,Bitcoin Cash,General,66.25,2023,39,2023-10-01 20:02:12
18126,Optimism,General,65.93,2023,39,2023-10-01 20:03:00
996,Maker,General,65.62,2023,39,2023-10-01 20:02:13
986,Monero,General,65.35,2023,39,2023-10-01 20:02:13
6009,Axie Infinity,General,65.28,2023,39,2023-10-01 20:02:22
5674,PancakeSwap,General,65.27,2023,39,2023-10-01 20:02:22
6723,Lido DAO,General,65.23,2023,39,2023-10-01 20:02:24
1087,Kava,General,65.15,2023,39,2023-10-01 20:02:14
5900,Near,General,65.08,2023,39,2023-10-01 20:02:22
21811,Arbitrum,General,65.05,2023,39,2023-10-01 20:03:14
11726,2crazyNFT,General,65.00,2023,39,2023-10-01 20:02:38
15951,BitTorrent,General,64.94,2023,39,2023-10-01 20:02:51
10418,The Open Network,General,64.86,2023,39,2023-10-01 20:02:33
988,OKB,General,64.81,2023,39,2023-10-01 20:02:13
809,Crypto.com Coin,General,64.80,2023,39,2023-10-01 20:02:13
3213,XinFin,General,64.73,2023,39,2023-10-01 20:02:18
8477,Mina Protocol (IOU),General,64.61,2023,39,2023-10-01 20:02:27
3361,Origin Protocol,General,64.53,2023,39,2023-10-01 20:02:18
4696,Curve DAO Token,General,64.53,2023,39,2023-10-01 20:02:20
2391,Klaytn,General,64.26,2023,39,2023-10-01 20:02:16
6641,1inch,General,63.89,2023,39,2023-10-01 20:02:24
1032,Zilliqa,General,63.76,2023,39,2023-10-01 20:02:13
22464,Sui,General,63.72,2023,39,2023-10-01 20:03:16
993,IOTA,General,63.70,2023,39,2023-10-01 20:02:13
7536,Sifchain,General,63.67,2023,39,2023-10-01 20:02:26
1118,VeThor Token,General,63.59,2023,39,2023-10-01 20:02:14
14449,Aave ETH v1,General,63.57,2023,39,2023-10-01 20:02:47
1067,Loopring,General,63.55,2023,39,2023-10-01 20:02:13
376,Bitcoin,General,82.81,2023,40,2023-10-08 20:02:16
978,Ethereum,General,82.63,2023,40,2023-10-08 20:02:17
5518,Avalanche,General,74.20,2023,40,2023-10-08 20:02:27
979,XRP,General,73.95,2023,40,2023-10-08 20:02:17
345,Binance Coin,General,73.55,2023,40,2023-10-08 20:02:16
8839,Internet Computer,General,71.36,2023,40,2023-10-08 20:02:34
3844,Trust Wallet Token,General,70.10,2023,40,2023-10-08 20:02:24
621,Cardano,General,69.43,2023,40,2023-10-08 20:02:17
998,Dogecoin,General,69.32,2023,40,2023-10-08 20:02:18
659,ChainLink,General,69.29,2023,40,2023-10-08 20:02:17
984,TRON,General,69.12,2023,40,2023-10-08 20:02:17
4688,Polkadot,General,69.06,2023,40,2023-10-08 20:02:25
1036,Polygon,General,69.04,2023,40,2023-10-08 20:02:18
3747,Solana,General,68.62,2023,40,2023-10-08 20:02:23
769,Cosmos,General,68.33,2023,40,2023-10-08 20:02:17
994,VeChain,General,68.17,2023,40,2023-10-08 20:02:18
18126,Optimism,General,68.07,2023,40,2023-10-08 20:03:08
1069,Hedera Hashgraph,General,68.06,2023,40,2023-10-08 20:02:18
5395,Uniswap,General,68.00,2023,40,2023-10-08 20:02:26
983,Stellar,General,67.81,2023,40,2023-10-08 20:02:17
5613,Aave,General,67.67,2023,40,2023-10-08 20:02:27
18408,Kaspa,General,67.22,2023,40,2023-10-08 20:03:09
6569,The Graph,General,67.15,2023,40,2023-10-08 20:02:29
10418,The Open Network,General,67.06,2023,40,2023-10-08 20:02:40
147,Algorand,General,66.61,2023,40,2023-10-08 20:02:16
988,OKB,General,66.58,2023,40,2023-10-08 20:02:17
6009,Axie Infinity,General,66.00,2023,40,2023-10-08 20:02:28
986,Monero,General,65.73,2023,40,2023-10-08 20:02:17
981,Litecoin,General,65.67,2023,40,2023-10-08 20:02:17
1087,Kava,General,65.29,2023,40,2023-10-08 20:02:18
5674,PancakeSwap,General,65.20,2023,40,2023-10-08 20:02:27
809,Crypto.com Coin,General,65.13,2023,40,2023-10-08 20:02:17
993,IOTA,General,64.96,2023,40,2023-10-08 20:02:18
15951,BitTorrent,General,64.84,2023,40,2023-10-08 20:02:58
1062,Fantom,General,64.83,2023,40,2023-10-08 20:02:18
5900,Near,General,64.78,2023,40,2023-10-08 20:02:27
996,Maker,General,64.76,2023,40,2023-10-08 20:02:18
987,LEO Token,General,64.73,2023,40,2023-10-08 20:02:17
8477,Mina Protocol (IOU),General,64.72,2023,40,2023-10-08 20:02:34
2391,Klaytn,General,64.26,2023,40,2023-10-08 20:02:21
22464,Sui,General,64.18,2023,40,2023-10-08 20:03:25
1038,Stratis,General,63.73,2023,40,2023-10-08 20:02:18
990,NEO,General,63.69,2023,40,2023-10-08 20:02:18
14449,Aave ETH v1,General,63.66,2023,40,2023-10-08 20:02:53
1118,VeThor Token,General,63.55,2023,40,2023-10-08 20:02:18
672,Chiliz,General,63.48,2023,40,2023-10-08 20:02:17
4696,Curve DAO Token,General,63.46,2023,40,2023-10-08 20:02:25
7173,SafePal,General,63.42,2023,40,2023-10-08 20:02:30
6641,1inch,General,63.41,2023,40,2023-10-08 20:02:29
1032,Zilliqa,General,63.38,2023,40,2023-10-08 20:02:18
376,Bitcoin,General,82.23,2023,41,2023-10-15 20:02:28
978,Ethereum,General,82.15,2023,41,2023-10-15 20:02:30
345,Binance Coin,General,73.36,2023,41,2023-10-15 20:02:28
979,XRP,General,73.25,2023,41,2023-10-15 20:02:30
5518,Avalanche,General,72.21,2023,41,2023-10-15 20:02:41
8839,Internet Computer,General,72.20,2023,41,2023-10-15 20:02:49
621,Cardano,General,70.66,2023,41,2023-10-15 20:02:29
998,Dogecoin,General,69.71,2023,41,2023-10-15 20:02:30
3844,Trust Wallet Token,General,69.30,2023,41,2023-10-15 20:02:38
659,ChainLink,General,69.22,2023,41,2023-10-15 20:02:29
984,TRON,General,69.02,2023,41,2023-10-15 20:02:30
1069,Hedera Hashgraph,General,68.47,2023,41,2023-10-15 20:02:30
4688,Polkadot,General,68.46,2023,41,2023-10-15 20:02:39
1036,Polygon,General,68.44,2023,41,2023-10-15 20:02:30
5395,Uniswap,General,68.41,2023,41,2023-10-15 20:02:41
3747,Solana,General,68.25,2023,41,2023-10-15 20:02:38
769,Cosmos,General,68.17,2023,41,2023-10-15 20:02:29
994,VeChain,General,68.11,2023,41,2023-10-15 20:02:30
18126,Optimism,General,67.97,2023,41,2023-10-15 20:03:25
983,Stellar,General,67.53,2023,41,2023-10-15 20:02:30
5613,Aave,General,67.40,2023,41,2023-10-15 20:02:41
18408,Kaspa,General,66.69,2023,41,2023-10-15 20:03:26
6569,The Graph,General,66.60,2023,41,2023-10-15 20:02:44
147,Algorand,General,66.44,2023,41,2023-10-15 20:02:28
6009,Axie Infinity,General,65.38,2023,41,2023-10-15 20:02:42
996,Maker,General,65.22,2023,41,2023-10-15 20:02:30
5674,PancakeSwap,General,65.09,2023,41,2023-10-15 20:02:42
986,Monero,General,65.02,2023,41,2023-10-15 20:02:30
22399,Pepa ERC,General,65.00,2023,41,2023-10-15 20:03:44
987,LEO Token,General,64.99,2023,41,2023-10-15 20:02:30
10418,The Open Network,General,64.93,2023,41,2023-10-15 20:02:55
1087,Kava,General,64.73,2023,41,2023-10-15 20:02:30
15951,BitTorrent,General,64.62,2023,41,2023-10-15 20:03:15
2391,Klaytn,General,64.62,2023,41,2023-10-15 20:02:35
3213,XinFin,General,64.43,2023,41,2023-10-15 20:02:37
8477,Mina Protocol (IOU),General,64.15,2023,41,2023-10-15 20:02:48
4696,Curve DAO Token,General,63.97,2023,41,2023-10-15 20:02:39
1103,Gnosis,General,63.49,2023,41,2023-10-15 20:02:31
6641,1inch,General,63.45,2023,41,2023-10-15 20:02:44
1090,IoTeX,General,63.44,2023,41,2023-10-15 20:02:30
1014,Enjin Coin,General,63.38,2023,41,2023-10-15 20:02:30
1032,Zilliqa,General,63.37,2023,41,2023-10-15 20:02:30
995,Ontology,General,63.30,2023,41,2023-10-15 20:02:30
1118,VeThor Token,General,63.28,2023,41,2023-10-15 20:02:31
14449,Aave ETH v1,General,63.19,2023,41,2023-10-15 20:03:10
9836,ADAX,General,63.14,2023,41,2023-10-15 20:02:52
1081,Harmony,General,63.01,2023,41,2023-10-15 20:02:30
1013,KuCoin Shares,General,62.91,2023,41,2023-10-15 20:02:30
1011,Theta Network,General,62.90,2023,41,2023-10-15 20:02:30
1006,Waves,General,62.81,2023,41,2023-10-15 20:02:30
376,Bitcoin,General,83.57,2023,42,2023-10-22 20:02:23
978,Ethereum,General,82.86,2023,42,2023-10-22 20:02:25
979,XRP,General,74.00,2023,42,2023-10-22 20:02:25
345,Binance Coin,General,73.25,2023,42,2023-10-22 20:02:23
5518,Avalanche,General,72.25,2023,42,2023-10-22 20:02:35
8839,Internet Computer,General,71.99,2023,42,2023-10-22 20:02:43
659,ChainLink,General,69.89,2023,42,2023-10-22 20:02:24
3747,Solana,General,69.61,2023,42,2023-10-22 20:02:31
998,Dogecoin,General,69.54,2023,42,2023-10-22 20:02:25
621,Cardano,General,69.23,2023,42,2023-10-22 20:02:24
984,TRON,General,69.22,2023,42,2023-10-22 20:02:25
4688,Polkadot,General,69.12,2023,42,2023-10-22 20:02:33
3844,Trust Wallet Token,General,69.07,2023,42,2023-10-22 20:02:31
1036,Polygon,General,68.82,2023,42,2023-10-22 20:02:25
5395,Uniswap,General,68.71,2023,42,2023-10-22 20:02:35
18408,Kaspa,General,68.60,2023,42,2023-10-22 20:03:18
769,Cosmos,General,68.56,2023,42,2023-10-22 20:02:24
1069,Hedera Hashgraph,General,68.45,2023,42,2023-10-22 20:02:25
18126,Optimism,General,68.44,2023,42,2023-10-22 20:03:16
994,VeChain,General,68.31,2023,42,2023-10-22 20:02:25
5613,Aave,General,68.09,2023,42,2023-10-22 20:02:35
983,Stellar,General,68.08,2023,42,2023-10-22 20:02:25
10418,The Open Network,General,67.47,2023,42,2023-10-22 20:02:48
6569,The Graph,General,67.05,2023,42,2023-10-22 20:02:38
147,Algorand,General,66.64,2023,42,2023-10-22 20:02:23
6009,Axie Infinity,General,66.15,2023,42,2023-10-22 20:02:36
5674,PancakeSwap,General,65.47,2023,42,2023-10-22 20:02:36
1087,Kava,General,65.43,2023,42,2023-10-22 20:02:25
996,Maker,General,65.27,2023,42,2023-10-22 20:02:25
986,Monero,General,65.20,2023,42,2023-10-22 20:02:25
8477,Mina Protocol (IOU),General,64.99,2023,42,2023-10-22 20:02:42
15951,BitTorrent,General,64.93,2023,42,2023-10-22 20:03:07
987,LEO Token,General,64.76,2023,42,2023-10-22 20:02:25
4696,Curve DAO Token,General,64.23,2023,42,2023-10-22 20:02:33
2391,Klaytn,General,64.12,2023,42,2023-10-22 20:02:29
6641,1inch,General,63.95,2023,42,2023-10-22 20:02:38
1032,Zilliqa,General,63.89,2023,42,2023-10-22 20:02:25
1103,Gnosis,General,63.83,2023,42,2023-10-22 20:02:25
3213,XinFin,General,63.77,2023,42,2023-10-22 20:02:30
1005,Synthetix Network Token,General,63.74,2023,42,2023-10-22 20:02:25
995,Ontology,General,63.67,2023,42,2023-10-22 20:02:25
14449,Aave ETH v1,General,63.57,2023,42,2023-10-22 20:03:02
1014,Enjin Coin,General,63.52,2023,42,2023-10-22 20:02:25
1118,VeThor Token,General,63.31,2023,42,2023-10-22 20:02:25
4692,Sushi,General,63.25,2023,42,2023-10-22 20:02:33
4708,SAND,General,63.14,2023,42,2023-10-22 20:02:33
1006,Waves,General,63.10,2023,42,2023-10-22 20:02:25
1011,Theta Network,General,63.03,2023,42,2023-10-22 20:02:25
15733,Acala,General,62.97,2023,42,2023-10-22 20:03:07
9403,PlatON Network,General,62.85,2023,42,2023-10-22 20:02:45
978,Ethereum,General,84.58,2023,43,2023-10-29 20:02:20
376,Bitcoin,General,81.72,2023,43,2023-10-29 20:02:19
5518,Avalanche,General,72.35,2023,43,2023-10-29 20:02:30
659,ChainLink,General,70.29,2023,43,2023-10-29 20:02:19
979,XRP,General,69.69,2023,43,2023-10-29 20:02:20
345,Binance Coin,General,69.43,2023,43,2023-10-29 20:02:19
3844,Trust Wallet Token,General,69.15,2023,43,2023-10-29 20:02:26
4688,Polkadot,General,69.14,2023,43,2023-10-29 20:02:28
984,TRON,General,69.07,2023,43,2023-10-29 20:02:20
1036,Polygon,General,68.75,2023,43,2023-10-29 20:02:20
6569,The Graph,General,68.75,2023,43,2023-10-29 20:02:32
769,Cosmos,General,68.67,2023,43,2023-10-29 20:02:20
8477,Mina Protocol (IOU),General,67.27,2023,43,2023-10-29 20:02:37
8839,Internet Computer,General,66.66,2023,43,2023-10-29 20:02:38
1087,Kava,General,65.73,2023,43,2023-10-29 20:02:21
621,Cardano,General,65.57,2023,43,2023-10-29 20:02:19
996,Maker,General,65.18,2023,43,2023-10-29 20:02:20
15951,BitTorrent,General,65.11,2023,43,2023-10-29 20:03:01
18126,Optimism,General,64.86,2023,43,2023-10-29 20:03:11
1069,Hedera Hashgraph,General,64.63,2023,43,2023-10-29 20:02:21
2391,Klaytn,General,64.61,2023,43,2023-10-29 20:02:24
994,VeChain,General,64.54,2023,43,2023-10-29 20:02:20
5613,Aave,General,64.49,2023,43,2023-10-29 20:02:30
995,Ontology,General,64.18,2023,43,2023-10-29 20:02:20
6641,1inch,General,64.14,2023,43,2023-10-29 20:02:33
1032,Zilliqa,General,64.02,2023,43,2023-10-29 20:02:20
1118,VeThor Token,General,63.90,2023,43,2023-10-29 20:02:21
1090,IoTeX,General,63.89,2023,43,2023-10-29 20:02:21
1081,Harmony,General,63.70,2023,43,2023-10-29 20:02:21
1006,Waves,General,63.52,2023,43,2023-10-29 20:02:20
1210,Matrix AI Network,General,63.23,2023,43,2023-10-29 20:02:21
1014,Enjin Coin,General,63.04,2023,43,2023-10-29 20:02:20
15733,Acala,General,62.99,2023,43,2023-10-29 20:03:01
147,Algorand,General,62.98,2023,43,2023-10-29 20:02:18
3361,Origin Protocol,General,62.71,2023,43,2023-10-29 20:02:26
6009,Axie Infinity,General,62.67,2023,43,2023-10-29 20:02:31
1094,Fetch.ai,General,62.66,2023,43,2023-10-29 20:02:21
18642,Origin Dollar Governance,General,62.55,2023,43,2023-10-29 20:03:14
1593,WaykiChain,General,62.51,2023,43,2023-10-29 20:02:23
5540,Origin Dollar,General,62.31,2023,43,2023-10-29 20:02:30
17936,Quickswap,General,61.95,2023,43,2023-10-29 20:03:11
7333,Quickswap,General,61.91,2023,43,2023-10-29 20:02:34
1072,Nuls,General,61.91,2023,43,2023-10-29 20:02:21
1023,Verge,General,61.65,2023,43,2023-10-29 20:02:20
5674,PancakeSwap,General,61.53,2023,43,2023-10-29 20:02:30
1211,Steem Dollars,General,61.51,2023,43,2023-10-29 20:02:21
1077,ThunderCore,General,61.44,2023,43,2023-10-29 20:02:21
1019,Komodo,General,61.35,2023,43,2023-10-29 20:02:20
1037,Electroneum,General,61.21,2023,43,2023-10-29 20:02:20
2817,Theta Fuel,General,61.19,2023,43,2023-10-29 20:02:25
978,Ethereum,General,83.04,2023,44,2023-11-05 20:01:52
376,Bitcoin,General,78.50,2023,44,2023-11-05 20:01:51
5518,Avalanche,General,72.40,2023,44,2023-11-05 20:02:00
3844,Trust Wallet Token,General,70.23,2023,44,2023-11-05 20:01:58
659,ChainLink,General,70.23,2023,44,2023-11-05 20:01:52
979,XRP,General,70.16,2023,44,2023-11-05 20:01:52
345,Binance Coin,General,69.97,2023,44,2023-11-05 20:01:51
769,Cosmos,General,69.61,2023,44,2023-11-05 20:01:52
984,TRON,General,69.29,2023,44,2023-11-05 20:01:53
4688,Polkadot,General,69.23,2023,44,2023-11-05 20:01:59
1036,Polygon,General,69.14,2023,44,2023-11-05 20:01:53
6569,The Graph,General,68.90,2023,44,2023-11-05 20:02:02
8839,Internet Computer,General,68.74,2023,44,2023-11-05 20:02:06
996,Maker,General,66.84,2023,44,2023-11-05 20:01:53
1087,Kava,General,66.59,2023,44,2023-11-05 20:01:53
621,Cardano,General,66.20,2023,44,2023-11-05 20:01:52
8477,Mina Protocol (IOU),General,65.88,2023,44,2023-11-05 20:02:06
15951,BitTorrent,General,65.55,2023,44,2023-11-05 20:02:25
1069,Hedera Hashgraph,General,65.26,2023,44,2023-11-05 20:01:53
2391,Klaytn,General,65.04,2023,44,2023-11-05 20:01:56
21307,CatKing,General,65.00,2023,44,2023-11-05 20:02:42
18126,Optimism,General,64.84,2023,44,2023-11-05 20:02:32
5613,Aave,General,64.58,2023,44,2023-11-05 20:02:00
6641,1inch,General,64.52,2023,44,2023-11-05 20:02:03
994,VeChain,General,64.48,2023,44,2023-11-05 20:01:53
1032,Zilliqa,General,64.43,2023,44,2023-11-05 20:01:53
18408,Kaspa,General,64.42,2023,44,2023-11-05 20:02:33
1014,Enjin Coin,General,64.41,2023,44,2023-11-05 20:01:53
147,Algorand,General,64.02,2023,44,2023-11-05 20:01:51
1118,VeThor Token,General,63.99,2023,44,2023-11-05 20:01:53
995,Ontology,General,63.90,2023,44,2023-11-05 20:01:53
1081,Harmony,General,63.90,2023,44,2023-11-05 20:01:53
986,Monero,General,63.72,2023,44,2023-11-05 20:01:53
1090,IoTeX,General,63.71,2023,44,2023-11-05 20:01:53
1006,Waves,General,63.62,2023,44,2023-11-05 20:01:53
985,Tezos,General,63.62,2023,44,2023-11-05 20:01:53
1094,Fetch.ai,General,63.60,2023,44,2023-11-05 20:01:53
1100,Gas,General,63.51,2023,44,2023-11-05 20:01:53
15733,Acala,General,63.50,2023,44,2023-11-05 20:02:24
2817,Theta Fuel,General,63.27,2023,44,2023-11-05 20:01:56
4406,DeFiChain,General,63.09,2023,44,2023-11-05 20:01:58
6009,Axie Infinity,General,62.96,2023,44,2023-11-05 20:02:01
3361,Origin Protocol,General,62.89,2023,44,2023-11-05 20:01:57
18642,Origin Dollar Governance,General,62.81,2023,44,2023-11-05 20:02:34
982,EOS,General,62.80,2023,44,2023-11-05 20:01:53
5540,Origin Dollar,General,62.57,2023,44,2023-11-05 20:02:00
1593,WaykiChain,General,62.55,2023,44,2023-11-05 20:01:55
114,aelf,General,62.39,2023,44,2023-11-05 20:01:51
648,Celer Network,General,62.35,2023,44,2023-11-05 20:01:52
1150,Thorchain,General,62.34,2023,44,2023-11-05 20:01:53
978,Ethereum,General,86.42,2023,45,2023-11-12 20:01:55
376,Bitcoin,General,81.04,2023,45,2023-11-12 20:01:54
5518,Avalanche,General,72.79,2023,45,2023-11-12 20:02:03
979,XRP,General,70.72,2023,45,2023-11-12 20:01:55
659,ChainLink,General,70.69,2023,45,2023-11-12 20:01:55
345,Binance Coin,General,70.32,2023,45,2023-11-12 20:01:54
769,Cosmos,General,69.44,2023,45,2023-11-12 20:01:55
4688,Polkadot,General,69.39,2023,45,2023-11-12 20:02:02
984,TRON,General,69.29,2023,45,2023-11-12 20:01:55
3844,Trust Wallet Token,General,69.14,2023,45,2023-11-12 20:02:00
1036,Polygon,General,69.11,2023,45,2023-11-12 20:01:55
6569,The Graph,General,68.97,2023,45,2023-11-12 20:02:05
996,Maker,General,67.19,2023,45,2023-11-12 20:01:55
1087,Kava,General,67.14,2023,45,2023-11-12 20:01:56
8477,Mina Protocol (IOU),General,66.79,2023,45,2023-11-12 20:02:09
621,Cardano,General,66.57,2023,45,2023-11-12 20:01:54
18408,Kaspa,General,65.89,2023,45,2023-11-12 20:02:36
8839,Internet Computer,General,65.73,2023,45,2023-11-12 20:02:09
1069,Hedera Hashgraph,General,65.52,2023,45,2023-11-12 20:01:56
15951,BitTorrent,General,65.41,2023,45,2023-11-12 20:02:27
6641,1inch,General,65.36,2023,45,2023-11-12 20:02:05
2391,Klaytn,General,65.36,2023,45,2023-11-12 20:01:58
18126,Optimism,General,65.05,2023,45,2023-11-12 20:02:35
1032,Zilliqa,General,64.81,2023,45,2023-11-12 20:01:55
5613,Aave,General,64.77,2023,45,2023-11-12 20:02:03
147,Algorand,General,64.55,2023,45,2023-11-12 20:01:54
994,VeChain,General,64.54,2023,45,2023-11-12 20:01:55
1094,Fetch.ai,General,64.47,2023,45,2023-11-12 20:01:56
985,Tezos,General,64.31,2023,45,2023-11-12 20:01:55
1006,Waves,General,64.18,2023,45,2023-11-12 20:01:55
1090,IoTeX,General,64.17,2023,45,2023-11-12 20:01:56
1118,VeThor Token,General,63.98,2023,45,2023-11-12 20:01:56
995,Ontology,General,63.92,2023,45,2023-11-12 20:01:55
1011,Theta Network,General,63.89,2023,45,2023-11-12 20:01:55
6009,Axie Infinity,General,63.78,2023,45,2023-11-12 20:02:04
986,Monero,General,63.47,2023,45,2023-11-12 20:01:55
4406,DeFiChain,General,63.42,2023,45,2023-11-12 20:02:01
982,EOS,General,63.38,2023,45,2023-11-12 20:01:55
7333,Quickswap,General,62.84,2023,45,2023-11-12 20:02:07
15733,Acala,General,62.81,2023,45,2023-11-12 20:02:27
1005,Synthetix Network Token,General,62.80,2023,45,2023-11-12 20:01:55
1052,Golem,General,62.70,2023,45,2023-11-12 20:01:55
10879,Lido Staked SOL,General,62.59,2023,45,2023-11-12 20:02:14
1150,Thorchain,General,62.57,2023,45,2023-11-12 20:01:56
5540,Origin Dollar,General,62.54,2023,45,2023-11-12 20:02:03
1593,WaykiChain,General,62.43,2023,45,2023-11-12 20:01:57
1012,Lisk,General,62.12,2023,45,2023-11-12 20:01:55
1210,Matrix AI Network,General,61.97,2023,45,2023-11-12 20:01:56
766,Cortex,General,61.94,2023,45,2023-11-12 20:01:55
4696,Curve DAO Token,General,61.59,2023,45,2023-11-12 20:02:02
376,Bitcoin,General,79.27,2023,46,2023-11-19 20:01:52
978,Ethereum,General,79.06,2023,46,2023-11-19 20:01:53
5518,Avalanche,General,74.51,2023,46,2023-11-19 20:02:01
769,Cosmos,General,70.92,2023,46,2023-11-19 20:01:52
979,XRP,General,69.50,2023,46,2023-11-19 20:01:53
4688,Polkadot,General,69.40,2023,46,2023-11-19 20:01:59
345,Binance Coin,General,69.28,2023,46,2023-11-19 20:01:51
984,TRON,General,69.19,2023,46,2023-11-19 20:01:53
659,ChainLink,General,69.10,2023,46,2023-11-19 20:01:52
1036,Polygon,General,68.80,2023,46,2023-11-19 20:01:53
6569,The Graph,General,68.29,2023,46,2023-11-19 20:02:03
3844,Trust Wallet Token,General,67.75,2023,46,2023-11-19 20:01:58
8839,Internet Computer,General,67.18,2023,46,2023-11-19 20:02:08
1118,VeThor Token,General,66.67,2023,46,2023-11-19 20:01:53
1087,Kava,General,66.08,2023,46,2023-11-19 20:01:53
996,Maker,General,65.63,2023,46,2023-11-19 20:01:53
18408,Kaspa,General,65.56,2023,46,2023-11-19 20:02:35
15951,BitTorrent,General,65.55,2023,46,2023-11-19 20:02:27
621,Cardano,General,65.39,2023,46,2023-11-19 20:01:52
8477,Mina Protocol (IOU),General,65.29,2023,46,2023-11-19 20:02:07
18126,Optimism,General,64.71,2023,46,2023-11-19 20:02:34
1069,Hedera Hashgraph,General,64.71,2023,46,2023-11-19 20:01:53
1032,Zilliqa,General,64.11,2023,46,2023-11-19 20:01:53
147,Algorand,General,64.07,2023,46,2023-11-19 20:01:51
994,VeChain,General,63.83,2023,46,2023-11-19 20:01:53
6641,1inch,General,63.72,2023,46,2023-11-19 20:02:04
1014,Enjin Coin,General,63.54,2023,46,2023-11-19 20:01:53
5613,Aave,General,63.47,2023,46,2023-11-19 20:02:01
1006,Waves,General,63.40,2023,46,2023-11-19 20:01:53
995,Ontology,General,63.33,2023,46,2023-11-19 20:01:53
7333,Quickswap,General,62.98,2023,46,2023-11-19 20:02:05
4406,DeFiChain,General,62.87,2023,46,2023-11-19 20:01:59
5674,PancakeSwap,General,62.81,2023,46,2023-11-19 20:02:02
1094,Fetch.ai,General,62.76,2023,46,2023-11-19 20:01:53
1210,Matrix AI Network,General,62.70,2023,46,2023-11-19 20:01:54
6009,Axie Infinity,General,62.68,2023,46,2023-11-19 20:02:02
5540,Origin Dollar,General,62.59,2023,46,2023-11-19 20:02:01
15733,Acala,General,62.36,2023,46,2023-11-19 20:02:26
2391,Klaytn,General,61.53,2023,46,2023-11-19 20:01:56
985,Tezos,General,61.51,2023,46,2023-11-19 20:01:53
1150,Thorchain,General,61.32,2023,46,2023-11-19 20:01:53
982,EOS,General,61.15,2023,46,2023-11-19 20:01:53
986,Monero,General,61.13,2023,46,2023-11-19 20:01:53
1005,Synthetix Network Token,General,60.94,2023,46,2023-11-19 20:01:53
1077,ThunderCore,General,60.89,2023,46,2023-11-19 20:01:53
5923,Akash Network,General,60.24,2023,46,2023-11-19 20:02:02
766,Cortex,General,60.21,2023,46,2023-11-19 20:01:52
1011,Theta Network,General,60.09,2023,46,2023-11-19 20:01:53
4696,Curve DAO Token,General,60.02,2023,46,2023-11-19 20:01:59
175,Ambrosus,General,59.91,2023,46,2023-11-19 20:01:51
376,Bitcoin,General,80.75,2023,47,2023-11-26 21:52:56
978,Ethereum,General,78.93,2023,47,2023-11-26 21:53:02
5518,Avalanche,General,72.81,2023,47,2023-11-26 21:53:41
659,ChainLink,General,69.77,2023,47,2023-11-26 21:52:59
769,Cosmos,General,69.31,2023,47,2023-11-26 21:52:59
4688,Polkadot,General,69.22,2023,47,2023-11-26 21:53:33
984,TRON,General,69.15,2023,47,2023-11-26 21:53:02
6569,The Graph,General,68.85,2023,47,2023-11-26 21:53:49
1036,Polygon,General,68.25,2023,47,2023-11-26 21:53:04
3844,Trust Wallet Token,General,68.01,2023,47,2023-11-26 21:53:29
8477,Mina Protocol (IOU),General,67.90,2023,47,2023-11-26 21:54:05
8839,Internet Computer,General,66.53,2023,47,2023-11-26 21:54:08
1087,Kava,General,66.53,2023,47,2023-11-26 21:53:05
996,Maker,General,65.61,2023,47,2023-11-26 21:53:03
15951,BitTorrent,General,64.94,2023,47,2023-11-26 21:55:44
1069,Hedera Hashgraph,General,64.86,2023,47,2023-11-26 21:53:05
18126,Optimism,General,64.68,2023,47,2023-11-26 21:56:18
5613,Aave,General,64.58,2023,47,2023-11-26 21:53:42
6641,1inch,General,64.53,2023,47,2023-11-26 21:53:50
994,VeChain,General,64.22,2023,47,2023-11-26 21:53:03
147,Algorand,General,64.08,2023,47,2023-11-26 21:52:54
1032,Zilliqa,General,64.04,2023,47,2023-11-26 21:53:04
1118,VeThor Token,General,63.84,2023,47,2023-11-26 21:53:06
995,Ontology,General,63.59,2023,47,2023-11-26 21:53:03
6009,Axie Infinity,General,63.36,2023,47,2023-11-26 21:53:45
1210,Matrix AI Network,General,63.32,2023,47,2023-11-26 21:53:08
1006,Waves,General,63.22,2023,47,2023-11-26 21:53:03
15733,Acala,General,63.01,2023,47,2023-11-26 21:55:40
1094,Fetch.ai,General,62.92,2023,47,2023-11-26 21:53:05
2391,Klaytn,General,62.77,2023,47,2023-11-26 21:53:18
5540,Origin Dollar,General,62.54,2023,47,2023-11-26 21:53:41
7333,Quickswap,General,62.40,2023,47,2023-11-26 21:53:56
979,XRP,General,61.98,2023,47,2023-11-26 21:53:02
18408,Kaspa,General,61.96,2023,47,2023-11-26 21:56:24
1005,Synthetix Network Token,General,61.52,2023,47,2023-11-26 21:53:03
985,Tezos,General,61.50,2023,47,2023-11-26 21:53:02
1100,Gas,General,61.45,2023,47,2023-11-26 21:53:06
766,Cortex,General,61.44,2023,47,2023-11-26 21:52:59
1011,Theta Network,General,61.34,2023,47,2023-11-26 21:53:03
1077,ThunderCore,General,61.28,2023,47,2023-11-26 21:53:05
345,Binance Coin,General,61.21,2023,47,2023-11-26 21:52:56
986,Monero,General,61.09,2023,47,2023-11-26 21:53:02
5923,Akash Network,General,61.04,2023,47,2023-11-26 21:53:44
4406,DeFiChain,General,60.98,2023,47,2023-11-26 21:53:32
4696,Curve DAO Token,General,60.88,2023,47,2023-11-26 21:53:34
