category,date,year,week,id_project,project_name,start_price,end_price,performance
Development,2024-01-20,2024,3,23161,Dor,0.0450652,0.042526,-0.05634502898023305
Development,2024-01-13,2024,2,21630,PodFast,0.09695,0.054737,-0.43541000515729755
Development,2024-01-20,2024,3,21630,PodFast,0.054737,0.0419625,-0.23337961525110987
Development,2024-01-13,2024,2,22668,Mintra,0.00098257,0.00487726,3.9637786620800544
Development,2024-01-20,2024,3,22668,Mintra,0.00487726,0.00427101,-0.12430134952821854
Development,2024-01-13,2024,2,659,ChainLink,13.52,14.38,0.06360946745562139
Development,2024-01-20,2024,3,659,ChainLink,14.38,15.72,0.09318497913769122
Development,2024-01-13,2024,2,22677,BANK (Ordinals),0.0160679,0.0435734,1.7118291749388532
Development,2024-01-20,2024,3,22677,BANK (Ordinals),0.0435734,0.051392,0.17943515998292542
Development,2024-01-13,2024,2,19609,KLEVA,0.105041,0.351448,2.345817347511924
Development,2024-01-20,2024,3,19609,KLEVA,0.351448,0.350453,-0.002831144294461679
Development,2024-01-13,2024,2,22681,SuiPad,0.124285,0.137935,0.10982821740354826
Development,2024-01-20,2024,3,22681,SuiPad,0.137935,0.152416,0.10498423170333848
Development,2024-01-13,2024,2,13981,Apricot,0.00190728,0.00169762,-0.10992617759322175
Development,2024-01-20,2024,3,13981,Apricot,0.00169762,0.00124473,-0.2667793734758072
Development,2024-01-13,2024,2,10911,Marinade staked SOL,109.21,110.99,0.01629887372951196
Development,2024-01-20,2024,3,10911,Marinade staked SOL,110.99,107.67,-0.02991260473916563
Development,2024-01-13,2024,2,15010,LORDS,0.513763,0.455528,-0.11334992983145922
Development,2024-01-20,2024,3,15010,LORDS,0.455528,0.335324,-0.2638784004495881
Development,2024-01-13,2024,2,3747,Solana,94.43,96.24,0.019167637403367445
Development,2024-01-20,2024,3,3747,Solana,96.24,92.59,-0.03792601828761421
Development,2024-01-13,2024,2,18084,MBD Financials,0.00012231,0.00010439,-0.1465129588749899
Development,2024-01-20,2024,3,18084,MBD Financials,0.00010439,9.738e-05,-0.06715202605613554
Development,2024-01-13,2024,2,11432,Acet,0.054381,0.0481936,-0.11377870947573593
Development,2024-01-20,2024,3,11432,Acet,0.0481936,0.0368571,-0.23522832907274008
Development,2024-01-13,2024,2,22701,NOOT (Ordinals),0.00110894,0.001338,0.2065576135769292
Development,2024-01-20,2024,3,22701,NOOT (Ordinals),0.001338,0.00095436,-0.28672645739910313
Development,2024-01-13,2024,2,22702,Moove Protocol,0.119858,0.089591,-0.2525238198534933
Development,2024-01-20,2024,3,22702,Moove Protocol,0.089591,0.084836,-0.053074527575314584
Development,2024-01-13,2024,2,11439,Grape Protocol,0.00517745,0.00408906,-0.21021738500613232
Development,2024-01-20,2024,3,11439,Grape Protocol,0.00408906,0.00309273,-0.24365746650819506
Development,2024-01-13,2024,2,10418,The Open Network,2.18,2.11,-0.03211009174311939
Development,2024-01-20,2024,3,10418,The Open Network,2.11,2.26,0.07109004739336489
Development,2024-01-13,2024,2,22706,DRAC (Ordinals),0.0110013,0.0115718,0.05185750774908418
Development,2024-01-20,2024,3,22706,DRAC (Ordinals),0.0115718,0.0108849,-0.05935982301802664
Development,2024-01-13,2024,2,22712,Hex Orange Address,0.00843555,0.0304858,2.6139670797991834
Development,2024-01-20,2024,3,22712,Hex Orange Address,0.0304858,0.0342081,0.12209946926109853
Development,2024-01-13,2024,2,10939,Fufu,0.00110312,0.00094546,-0.1429218942635434
Development,2024-01-20,2024,3,10939,Fufu,0.00094546,0.00095779,0.013041270915744788
Development,2024-01-13,2024,2,22715,WHEE,0.040677,0.0412216,0.013388401307864378
Development,2024-01-20,2024,3,22715,WHEE,0.0412216,0.0287085,-0.3035568730956585
Development,2024-01-13,2024,2,18126,Optimism,3.24,3.77,0.16358024691358017
Development,2024-01-20,2024,3,18126,Optimism,3.77,3.17,-0.15915119363395228
Development,2024-01-14,2024,3,7890,Aave LINK v1,13.48,14.36,0.06528189910979221
Development,2024-01-13,2024,2,11474,Cyclos,0.0120129,0.00897507,-0.252880653297705
Development,2024-01-20,2024,3,11474,Cyclos,0.00897507,0.00713457,-0.20506803846655236
Development,2024-01-20,2024,3,24276,SATS (Ordinals),6.45334e-07,5.24763e-07,-0.18683503426132825
Development,2024-01-13,2024,2,18133,Creo Engine,0.092306,0.096179,0.04195826923493599
Development,2024-01-20,2024,3,18133,Creo Engine,0.096179,0.072273,-0.24855737739007472
Development,2024-01-13,2024,2,22740,Kryptonite,0.101504,0.093745,-0.07644033732660784
Development,2024-01-20,2024,3,22740,Kryptonite,0.093745,0.074919,-0.2008213771401141
Development,2024-01-14,2024,3,17115,Wrapped Bitcoin (Sollet),1739.21,1722.25,-0.009751553866410632
Development,2024-01-13,2024,2,22749,Zoomer,1.376e-05,1.677e-05,0.21875
Development,2024-01-20,2024,3,22749,Zoomer,1.677e-05,2.307e-05,0.3756708407871199
Development,2024-01-13,2024,2,22750,Grumpy,4.199e-05,4.041e-05,-0.03762800666825439
Development,2024-01-20,2024,3,22750,Grumpy,4.041e-05,3.61e-05,-0.10665676812670125
Development,2024-01-13,2024,2,16096,Catapult,0.13768,0.160007,0.1621658919233005
Development,2024-01-20,2024,3,16096,Catapult,0.160007,0.197551,0.23463973451161507
Development,2024-01-14,2024,3,7910,Aave WBTC v1,44019.0,42758.0,-0.0286467207342284
Development,2024-01-14,2024,3,7911,Aave MKR v1,1711.87,2064.76,0.20614298982983542
Development,2024-01-14,2024,3,7914,Aave SNX v1,3.46,3.74,0.08092485549132955
Development,2024-01-14,2024,3,7916,Aave BUSD v1,1.002,0.99062,-0.011357285429141772
Development,2024-01-14,2024,3,7918,Aave ZRX v1,0.324548,0.338529,0.043078373614996925
Development,2024-01-14,2024,3,7920,Aave KNC v1,0.655197,0.658285,0.004713086293130127
Development,2024-01-14,2024,3,7922,Aave MANA v1,0.455941,0.470795,0.03257877663996007
Development,2024-01-14,2024,3,7928,Aave TUSD v1,1.001,0.994915,-0.006078921078920976
Development,2024-01-14,2024,3,4344,Aave LINK,13.33,14.38,0.07876969242310583
Development,2024-01-14,2024,3,7930,Aave SUSD v1,0.991094,0.992267,0.001183540612696656
Development,2024-01-14,2024,3,7932,Aave USDC v1,1.006,0.994386,-0.011544731610337986
Development,2024-01-13,2024,2,11005,The Three Kingdoms,0.000817,0.00345867,3.233378212974296
Development,2024-01-20,2024,3,11005,The Three Kingdoms,0.00345867,0.00379705,0.09783529507007031
Development,2024-01-14,2024,3,7934,Aave DAI v1,0.996748,1.001,0.004265872617752855
Development,2024-01-14,2024,3,4351,Aave KNC,0.653234,0.65828,0.007724643848911715
Development,2024-01-14,2024,3,4352,Aave TUSD,0.997895,0.996427,-0.001471096658466096
Development,2024-01-13,2024,2,769,Cosmos,9.92,10.27,0.03528225806451609
Development,2024-01-20,2024,3,769,Cosmos,10.27,9.77,-0.04868549172346641
Development,2024-01-14,2024,3,4349,Aave USDC,1.003,0.992883,-0.01008673978065796
Development,2024-01-20,2024,3,24830,dogwifhat,0.100012,0.340923,2.408820941487021
Development,2024-01-13,2024,2,3844,Trust Wallet Token,1.11,1.16,0.04504504504504488
