,id_project,week,year,top,score,created_at,name,week_associated
1495,7102,14,2024,General,67.44,2024-04-08 00:45:28,Flow - Dapper Labs,17
1496,998,14,2024,General,67.31,2024-04-08 00:43:06,Dogecoin,17
1497,809,14,2024,General,67.26,2024-04-08 00:42:58,Crypto.com Coin,17
1498,1011,14,2024,General,66.87,2024-04-08 00:43:08,Theta Network,17
1499,6723,14,2024,General,66.69,2024-04-08 00:45:20,Lido DAO,17
1500,376,15,2024,General,85.96,2024-04-14 22:05:36,Bitcoin,17
1501,978,15,2024,General,82.24,2024-04-14 22:05:54,Ethereum,17
1502,979,15,2024,General,73.88,2024-04-14 22:05:55,XRP,17
1503,345,15,2024,General,72.13,2024-04-14 22:05:34,Binance Coin,17
1504,3747,15,2024,General,72.09,2024-04-14 22:07:09,Solana,17
1505,8839,15,2024,General,70.59,2024-04-14 22:09:12,Internet Computer,17
1506,5518,15,2024,General,70.45,2024-04-14 22:07:44,Avalanche,17
1507,621,15,2024,General,69.84,2024-04-14 22:05:42,Cardano,17
1508,659,15,2024,General,69.66,2024-04-14 22:05:44,ChainLink,17
1509,10418,15,2024,General,69.62,2024-04-14 22:10:06,The Open Network,17
1510,3844,15,2024,General,69.52,2024-04-14 22:07:11,Trust Wallet Token,17
1511,986,15,2024,General,69.23,2024-04-14 22:05:56,Monero,17
1512,21811,15,2024,General,69.15,2024-04-14 22:16:38,Arbitrum,17
1513,769,15,2024,General,69.05,2024-04-14 22:05:48,Cosmos,17
1514,1069,15,2024,General,68.86,2024-04-14 22:06:08,Hedera Hashgraph,17
1515,6569,15,2024,General,68.79,2024-04-14 22:08:12,The Graph,17
1516,984,15,2024,General,68.72,2024-04-14 22:05:56,TRON,17
1517,1036,15,2024,General,68.68,2024-04-14 22:06:04,Polygon,17
1518,4688,15,2024,General,68.67,2024-04-14 22:07:26,Polkadot,17
1519,5613,15,2024,General,68.47,2024-04-14 22:07:47,Aave,17
1520,147,15,2024,General,68.10,2024-04-14 22:05:28,Algorand,17
1521,907,15,2024,General,68.03,2024-04-14 22:05:51,Decentraland,17
1522,994,15,2024,General,67.94,2024-04-14 22:05:58,VeChain,17
1523,981,15,2024,General,67.81,2024-04-14 22:05:55,Litecoin,17
1524,18126,15,2024,General,67.77,2024-04-14 22:14:19,Optimism,17
1525,1062,15,2024,General,67.76,2024-04-14 22:06:07,Fantom,17
1526,7102,15,2024,General,67.72,2024-04-14 22:08:28,Flow - Dapper Labs,17
1527,6009,15,2024,General,67.56,2024-04-14 22:07:58,Axie Infinity,17
1528,3288,15,2024,General,67.54,2024-04-14 22:07:04,Filecoin,17
1529,1011,15,2024,General,66.97,2024-04-14 22:06:01,Theta Network,17
1530,2276,16,2024,General,105.00,2024-04-21 23:41:23,Navibration,17
1531,376,16,2024,General,85.16,2024-04-21 23:40:09,Bitcoin,17
1532,978,16,2024,General,83.75,2024-04-21 23:40:27,Ethereum,17
1533,979,16,2024,General,73.15,2024-04-21 23:40:27,XRP,17
1534,345,16,2024,General,72.89,2024-04-21 23:40:07,Binance Coin,17
1535,5518,16,2024,General,71.85,2024-04-21 23:42:21,Avalanche,17
1536,8839,16,2024,General,70.26,2024-04-21 23:43:43,Internet Computer,17
1537,10418,16,2024,General,69.61,2024-04-21 23:44:39,The Open Network,17
1538,21811,16,2024,General,69.47,2024-04-21 23:51:13,Arbitrum,17
1539,3747,16,2024,General,69.25,2024-04-21 23:41:44,Solana,17
1540,3844,16,2024,General,69.21,2024-04-21 23:41:46,Trust Wallet Token,17
1541,621,16,2024,General,68.70,2024-04-21 23:40:15,Cardano,17
1542,659,16,2024,General,68.65,2024-04-21 23:40:17,ChainLink,17
1543,984,16,2024,General,68.59,2024-04-21 23:40:28,TRON,17
1544,809,16,2024,General,68.39,2024-04-21 23:40:22,Crypto.com Coin,17
1545,769,16,2024,General,68.07,2024-04-21 23:40:20,Cosmos,17
1546,6569,16,2024,General,68.04,2024-04-21 23:42:46,The Graph,17
1547,1069,16,2024,General,68.02,2024-04-21 23:40:39,Hedera Hashgraph,17
1548,4688,16,2024,General,67.81,2024-04-21 23:42:02,Polkadot,17
1549,1036,16,2024,General,67.65,2024-04-21 23:40:36,Polygon,17
1550,907,16,2024,General,67.44,2024-04-21 23:40:24,Decentraland,17
1551,5613,16,2024,General,67.19,2024-04-21 23:42:24,Aave,17
1552,147,16,2024,General,67.14,2024-04-21 23:40:01,Algorand,17
1553,994,16,2024,General,67.10,2024-04-21 23:40:30,VeChain,17
1554,1062,16,2024,General,67.07,2024-04-21 23:40:39,Fantom,17
1555,986,16,2024,General,66.87,2024-04-21 23:40:28,Monero,17
1556,1059,16,2024,General,66.70,2024-04-21 23:40:38,iExec RLC,17
1557,996,16,2024,General,66.33,2024-04-21 23:40:30,Maker,17
1558,7102,16,2024,General,66.30,2024-04-21 23:42:59,Flow - Dapper Labs,17
1559,987,16,2024,General,66.22,2024-04-21 23:40:29,LEO Token,17
1560,376,14,2024,General,85.51,2024-04-08 00:42:45,Bitcoin,18
1561,978,14,2024,General,82.12,2024-04-08 00:43:03,Ethereum,18
1562,979,14,2024,General,73.82,2024-04-08 00:43:03,XRP,18
1563,659,14,2024,General,72.02,2024-04-08 00:42:53,ChainLink,18
1564,345,14,2024,General,72.00,2024-04-08 00:42:44,Binance Coin,18
1565,5518,14,2024,General,71.02,2024-04-08 00:44:51,Avalanche,18
1566,769,14,2024,General,70.89,2024-04-08 00:42:57,Cosmos,18
1567,8839,14,2024,General,70.75,2024-04-08 00:46:10,Internet Computer,18
1568,10418,14,2024,General,69.47,2024-04-08 00:47:03,The Open Network,18
1569,621,14,2024,General,69.27,2024-04-08 00:42:51,Cardano,18
1570,986,14,2024,General,69.09,2024-04-08 00:43:04,Monero,18
1571,3844,14,2024,General,68.86,2024-04-08 00:44:18,Trust Wallet Token,18
1572,22257,14,2024,General,68.76,2024-04-08 00:53:35,Pepe,18
1573,984,14,2024,General,68.70,2024-04-08 00:43:04,TRON,18
1574,981,14,2024,General,68.43,2024-04-08 00:43:04,Litecoin,18
1575,3747,14,2024,General,68.37,2024-04-08 00:44:16,Solana,18
1576,5613,14,2024,General,68.35,2024-04-08 00:44:54,Aave,18
1577,6569,14,2024,General,68.30,2024-04-08 00:45:15,The Graph,18
1578,4688,14,2024,General,68.28,2024-04-08 00:44:33,Polkadot,18
1579,1036,14,2024,General,68.21,2024-04-08 00:43:11,Polygon,18
1580,907,14,2024,General,68.09,2024-04-08 00:43:00,Decentraland,18
1581,1069,14,2024,General,68.06,2024-04-08 00:43:15,Hedera Hashgraph,18
1582,994,14,2024,General,67.86,2024-04-08 00:43:06,VeChain,18
1583,147,14,2024,General,67.84,2024-04-08 00:42:37,Algorand,18
1584,3288,14,2024,General,67.59,2024-04-08 00:44:11,Filecoin,18
1585,7102,14,2024,General,67.44,2024-04-08 00:45:28,Flow - Dapper Labs,18
1586,998,14,2024,General,67.31,2024-04-08 00:43:06,Dogecoin,18
1587,809,14,2024,General,67.26,2024-04-08 00:42:58,Crypto.com Coin,18
1588,1011,14,2024,General,66.87,2024-04-08 00:43:08,Theta Network,18
1589,6723,14,2024,General,66.69,2024-04-08 00:45:20,Lido DAO,18
1590,376,15,2024,General,85.96,2024-04-14 22:05:36,Bitcoin,18
1591,978,15,2024,General,82.24,2024-04-14 22:05:54,Ethereum,18
1592,979,15,2024,General,73.88,2024-04-14 22:05:55,XRP,18
1593,345,15,2024,General,72.13,2024-04-14 22:05:34,Binance Coin,18
1594,3747,15,2024,General,72.09,2024-04-14 22:07:09,Solana,18
1595,8839,15,2024,General,70.59,2024-04-14 22:09:12,Internet Computer,18
1596,5518,15,2024,General,70.45,2024-04-14 22:07:44,Avalanche,18
1597,621,15,2024,General,69.84,2024-04-14 22:05:42,Cardano,18
1598,659,15,2024,General,69.66,2024-04-14 22:05:44,ChainLink,18
1599,10418,15,2024,General,69.62,2024-04-14 22:10:06,The Open Network,18
1600,3844,15,2024,General,69.52,2024-04-14 22:07:11,Trust Wallet Token,18
1601,986,15,2024,General,69.23,2024-04-14 22:05:56,Monero,18
1602,21811,15,2024,General,69.15,2024-04-14 22:16:38,Arbitrum,18
1603,769,15,2024,General,69.05,2024-04-14 22:05:48,Cosmos,18
1604,1069,15,2024,General,68.86,2024-04-14 22:06:08,Hedera Hashgraph,18
1605,6569,15,2024,General,68.79,2024-04-14 22:08:12,The Graph,18
1606,984,15,2024,General,68.72,2024-04-14 22:05:56,TRON,18
1607,1036,15,2024,General,68.68,2024-04-14 22:06:04,Polygon,18
1608,4688,15,2024,General,68.67,2024-04-14 22:07:26,Polkadot,18
1609,5613,15,2024,General,68.47,2024-04-14 22:07:47,Aave,18
1610,147,15,2024,General,68.10,2024-04-14 22:05:28,Algorand,18
1611,907,15,2024,General,68.03,2024-04-14 22:05:51,Decentraland,18
1612,994,15,2024,General,67.94,2024-04-14 22:05:58,VeChain,18
1613,981,15,2024,General,67.81,2024-04-14 22:05:55,Litecoin,18
1614,18126,15,2024,General,67.77,2024-04-14 22:14:19,Optimism,18
1615,1062,15,2024,General,67.76,2024-04-14 22:06:07,Fantom,18
1616,7102,15,2024,General,67.72,2024-04-14 22:08:28,Flow - Dapper Labs,18
1617,6009,15,2024,General,67.56,2024-04-14 22:07:58,Axie Infinity,18
1618,3288,15,2024,General,67.54,2024-04-14 22:07:04,Filecoin,18
1619,1011,15,2024,General,66.97,2024-04-14 22:06:01,Theta Network,18
1620,2276,16,2024,General,105.00,2024-04-21 23:41:23,Navibration,18
1621,376,16,2024,General,85.16,2024-04-21 23:40:09,Bitcoin,18
1622,978,16,2024,General,83.75,2024-04-21 23:40:27,Ethereum,18
1623,979,16,2024,General,73.15,2024-04-21 23:40:27,XRP,18
1624,345,16,2024,General,72.89,2024-04-21 23:40:07,Binance Coin,18
1625,5518,16,2024,General,71.85,2024-04-21 23:42:21,Avalanche,18
1626,8839,16,2024,General,70.26,2024-04-21 23:43:43,Internet Computer,18
1627,10418,16,2024,General,69.61,2024-04-21 23:44:39,The Open Network,18
1628,21811,16,2024,General,69.47,2024-04-21 23:51:13,Arbitrum,18
1629,3747,16,2024,General,69.25,2024-04-21 23:41:44,Solana,18
1630,3844,16,2024,General,69.21,2024-04-21 23:41:46,Trust Wallet Token,18
1631,621,16,2024,General,68.70,2024-04-21 23:40:15,Cardano,18
1632,659,16,2024,General,68.65,2024-04-21 23:40:17,ChainLink,18
1633,984,16,2024,General,68.59,2024-04-21 23:40:28,TRON,18
1634,809,16,2024,General,68.39,2024-04-21 23:40:22,Crypto.com Coin,18
1635,769,16,2024,General,68.07,2024-04-21 23:40:20,Cosmos,18
1636,6569,16,2024,General,68.04,2024-04-21 23:42:46,The Graph,18
1637,1069,16,2024,General,68.02,2024-04-21 23:40:39,Hedera Hashgraph,18
1638,4688,16,2024,General,67.81,2024-04-21 23:42:02,Polkadot,18
1639,1036,16,2024,General,67.65,2024-04-21 23:40:36,Polygon,18
1640,907,16,2024,General,67.44,2024-04-21 23:40:24,Decentraland,18
1641,5613,16,2024,General,67.19,2024-04-21 23:42:24,Aave,18
1642,147,16,2024,General,67.14,2024-04-21 23:40:01,Algorand,18
1643,994,16,2024,General,67.10,2024-04-21 23:40:30,VeChain,18
1644,1062,16,2024,General,67.07,2024-04-21 23:40:39,Fantom,18
1645,986,16,2024,General,66.87,2024-04-21 23:40:28,Monero,18
1646,1059,16,2024,General,66.70,2024-04-21 23:40:38,iExec RLC,18
1647,996,16,2024,General,66.33,2024-04-21 23:40:30,Maker,18
1648,7102,16,2024,General,66.30,2024-04-21 23:42:59,Flow - Dapper Labs,18
1649,987,16,2024,General,66.22,2024-04-21 23:40:29,LEO Token,18
1650,21827,17,2024,General,105.00,2024-04-29 00:31:57,StaFi Staked MATIC,18
1651,376,17,2024,General,87.28,2024-04-29 00:20:41,Bitcoin,18
1652,978,17,2024,General,84.62,2024-04-29 00:21:00,Ethereum,18
1653,979,17,2024,General,73.49,2024-04-29 00:21:00,XRP,18
1654,5518,17,2024,General,73.01,2024-04-29 00:22:51,Avalanche,18
1655,1069,17,2024,General,72.38,2024-04-29 00:21:13,Hedera Hashgraph,18
1656,345,17,2024,General,72.30,2024-04-29 00:20:40,Binance Coin,18
1657,8839,17,2024,General,70.39,2024-04-29 00:24:14,Internet Computer,18
1658,621,17,2024,General,69.59,2024-04-29 00:20:48,Cardano,18
1659,659,17,2024,General,69.23,2024-04-29 00:20:49,ChainLink,18
1660,3747,17,2024,General,69.11,2024-04-29 00:22:16,Solana,18
1661,769,17,2024,General,68.90,2024-04-29 00:20:53,Cosmos,18
1662,10418,17,2024,General,68.89,2024-04-29 00:25:13,The Open Network,18
1663,984,17,2024,General,68.83,2024-04-29 00:21:01,TRON,18
1664,6569,17,2024,General,68.67,2024-04-29 00:23:16,The Graph,18
1665,1036,17,2024,General,68.54,2024-04-29 00:21:09,Polygon,18
1666,4688,17,2024,General,68.50,2024-04-29 00:22:32,Polkadot,18
1667,3844,17,2024,General,68.33,2024-04-29 00:22:18,Trust Wallet Token,18
1668,5613,17,2024,General,68.17,2024-04-29 00:22:54,Aave,18
1669,147,17,2024,General,68.12,2024-04-29 00:20:33,Algorand,18
1670,981,17,2024,General,68.04,2024-04-29 00:21:00,Litecoin,18
1671,907,17,2024,General,67.99,2024-04-29 00:20:57,Decentraland,18
1672,994,17,2024,General,67.90,2024-04-29 00:21:03,VeChain,18
1673,5900,17,2024,General,67.77,2024-04-29 00:23:01,Near,18
1674,1062,17,2024,General,67.71,2024-04-29 00:21:12,Fantom,18
1675,3288,17,2024,General,67.70,2024-04-29 00:22:11,Filecoin,18
1676,809,17,2024,General,67.56,2024-04-29 00:20:55,Crypto.com Coin,18
1677,21811,17,2024,General,67.39,2024-04-29 00:31:56,Arbitrum,18
1678,13193,17,2024,General,67.19,2024-04-29 00:26:48,Radix,18
1679,7102,17,2024,General,67.03,2024-04-29 00:23:28,Flow - Dapper Labs,18
