week_associated,id_project,appearance_count,performance_mean,score_mean,name
17,5674,1,-0.1551724137931034,66.65,PancakeSwap
17,6009,1,0.1707692307692308,67.56,Axie Infinity
17,6569,4,-0.05066954370179323,68.3225,The Graph
17,6723,2,-0.22382640999662273,67.045,Lido DAO
17,7102,4,-0.06901321155610686,67.3025,Flow - Dapper Labs
17,8839,4,-0.049272353051286244,70.4025,Internet Computer
17,10418,4,0.008422446389090878,69.80250000000001,The Open Network
17,18126,2,0.04350613154960979,67.22999999999999,Optimism
17,21811,2,0.10609858347540985,69.31,Arbitrum
17,22257,1,-0.3397341211225997,68.76,Pepe
18,147,4,-0.018442286473923923,67.8,Algorand
18,345,4,0.004370568793261674,72.33,Binance Coin
18,376,4,-0.015596850214966273,85.97749999999999,Bitcoin
18,621,4,-0.03592383759614957,69.35,Cardano
18,659,4,-0.02937073390710305,69.89,ChainLink
18,769,4,-0.03940675561335845,69.22749999999999,Cosmos
18,809,3,-0.050956335360154405,67.73666666666666,Crypto.com Coin
18,907,4,-0.045221002267665275,67.8875,Decentraland
18,978,4,-0.014239143784556225,83.1825,Ethereum
18,979,4,-0.010310135104761104,73.585,XRP
18,981,3,-0.04005862534669063,68.09333333333335,Litecoin
18,984,4,0.007966624519396474,68.71000000000001,TRON
18,986,3,-0.021985518505856033,68.39666666666666,Monero
18,987,1,0.0052264808362368,66.22,LEO Token
18,994,4,-0.020514841229989124,67.7,VeChain
18,996,1,-0.046022129488718,66.33,Maker
18,998,1,-0.2537976427865051,67.31,Dogecoin
18,1011,2,-0.029033921022785847,66.92,Theta Network
18,1036,4,-0.028516782264765898,68.27000000000001,Polygon
18,1059,1,-0.0513698630136986,66.7,iExec RLC
18,1062,3,0.062280138429498005,67.51333333333334,Fantom
18,1069,4,0.03449549294551266,69.33,Hedera Hashgraph
18,2276,0,,105.0,Navibration
18,3288,3,-0.032314344419607594,67.61,Filecoin
18,3747,4,-0.027044393913926323,69.705,Solana
18,3844,4,0.01087487924861678,68.97999999999999,Trust Wallet Token
18,4688,4,-0.021310326926600814,68.315,Polkadot
18,5518,4,-0.03189713044376707,71.5825,Avalanche
18,5613,4,-0.040819027496837565,68.045,Aave
18,5900,1,-0.082777036048064,67.77,Near
18,6009,1,0.1707692307692308,67.56,Axie Infinity
18,6569,4,-0.005463217156993674,68.45,The Graph
18,6723,1,-0.3412698412698413,66.69,Lido DAO
18,7102,4,-0.052724121329203545,67.1225,Flow - Dapper Labs
18,8839,4,-0.0312383045380012,70.4975,Internet Computer
18,10418,4,0.01658249679866868,69.39750000000001,The Open Network
18,13193,1,-0.0825991145698914,67.19,Radix
18,18126,1,0.2717948717948718,67.77,Optimism
18,21811,3,0.06284643205306366,68.67,Arbitrum
18,21827,1,-0.0264296315371376,105.0,StaFi Staked MATIC
18,22257,1,-0.3397341211225997,68.76,Pepe
