,id_project,week,year,top,score,created_at,name,week_associated,init_price,end_price,performance,date_performance
200,2391,4,2024,General,67.88,2024-01-29 10:12:34,Klaytn,6,0.204563,0.195716,-0.04324829025776897,2024-02-03 21:03:25
201,986,4,2024,General,66.99,2024-01-29 10:12:13,Monero,6,159.96,164.28,0.027006751687921937,2024-02-03 21:01:15
202,996,4,2024,General,66.70,2024-01-29 10:12:13,Maker,6,2017.33,2019.82,0.0012343047493469136,2024-02-03 21:01:45
203,15335,4,2024,General,66.60,2024-01-29 10:15:31,Moonbeam,6,0.385271,0.351964,-0.08645083590511608,2024-02-03 21:06:11
204,907,4,2024,General,66.39,2024-01-29 10:12:12,Decentraland,6,0.455206,0.441182,-0.030808029771136544,2024-02-03 21:03:01
205,1011,4,2024,General,66.25,2024-01-29 10:12:14,Theta Network,6,1.006,0.996678,-0.009266401590457309,2024-02-03 21:02:33
206,1014,4,2024,General,66.23,2024-01-29 10:12:14,Enjin Coin,6,0.292388,0.284519,-0.02691286920119827,2024-02-03 21:05:14
207,1005,4,2024,General,66.10,2024-01-29 10:12:14,Synthetix Network Token,6,3.23,3.12,-0.03405572755417953,2024-02-03 21:02:22
208,10410,4,2024,General,65.85,2024-01-29 10:14:11,Moonriver,6,24.29,22.08,-0.09098394400988065,2024-02-03 21:08:24
209,659,4,2024,General,65.78,2024-01-29 10:12:09,ChainLink,6,14.36,17.68,0.23119777158774377,2024-02-03 21:00:36
210,376,5,2024,General,91.88,2024-02-05 09:33:37,Bitcoin,6,43050.0,48020.0,0.11544715447154472,2024-02-10 21:00:07
211,978,5,2024,General,78.65,2024-02-05 09:33:56,Ethereum,6,2302.0,2508.9,0.08987836663770638,2024-02-10 21:00:09
212,979,5,2024,General,75.60,2024-02-05 09:33:56,XRP,6,0.518837,0.524968,0.011816813372986117,2024-02-10 21:00:16
213,345,5,2024,General,74.89,2024-02-05 09:33:36,Binance Coin,6,300.03,323.12,0.07695897076958982,2024-02-10 21:00:12
214,8839,5,2024,General,73.07,2024-02-05 09:37:08,Internet Computer,6,12.7,13.35,0.05118110236220476,2024-02-10 21:00:38
215,5518,5,2024,General,72.99,2024-02-05 09:35:49,Avalanche,6,36.09,40.18,0.11332779163203092,2024-02-10 21:00:24
216,621,5,2024,General,72.12,2024-02-05 09:33:44,Cardano,6,0.515851,0.547095,0.06056787715832683,2024-02-10 21:00:22
217,3844,5,2024,General,71.77,2024-02-05 09:35:15,Trust Wallet Token,6,1.12,1.16,0.035714285714285546,2024-02-10 21:04:12
218,907,5,2024,General,71.66,2024-02-05 09:33:53,Decentraland,6,0.441182,0.464525,0.05291013685961803,2024-02-10 21:02:54
219,986,5,2024,General,71.61,2024-02-05 09:33:58,Monero,6,164.28,119.15,-0.27471390309228144,2024-02-10 21:01:00
220,769,5,2024,General,71.43,2024-02-05 09:33:49,Cosmos,6,9.14,10.04,0.09846827133479195,2024-02-10 21:00:54
221,1036,5,2024,General,71.35,2024-02-05 09:34:06,Polygon,6,0.787899,0.851647,0.08090884745379805,2024-02-10 21:00:32
222,984,5,2024,General,71.02,2024-02-05 09:33:57,TRON,6,0.117176,0.124417,0.06179593090735302,2024-02-10 21:00:29
223,5613,5,2024,General,70.98,2024-02-05 09:35:52,Aave,6,86.56,88.84,0.02634011090573014,2024-02-10 21:01:57
224,4688,5,2024,General,70.79,2024-02-05 09:35:30,Polkadot,6,6.88,7.26,0.05523255813953487,2024-02-10 21:00:31
225,147,5,2024,General,70.73,2024-02-05 09:33:29,Algorand,6,0.166082,0.177057,0.06608181500704462,2024-02-10 21:01:53
226,1062,5,2024,General,70.37,2024-02-05 09:34:09,Fantom,6,0.358116,0.396235,0.10644316366763847,2024-02-10 21:02:18
227,1069,5,2024,General,70.36,2024-02-05 09:34:10,Hedera Hashgraph,6,0.069608,0.078986,0.13472589357545106,2024-02-10 21:01:24
228,994,5,2024,General,70.25,2024-02-05 09:33:59,VeChain,6,0.0286001,0.0298665,0.044279565456064866,2024-02-10 21:01:33
229,3747,5,2024,General,70.16,2024-02-05 09:35:12,Solana,6,97.97,109.79,0.12064917831989393,2024-02-10 21:00:14
230,5395,5,2024,General,70.03,2024-02-05 09:35:47,Uniswap,6,6.14,6.66,0.08469055374592842,2024-02-10 21:00:47
231,1011,5,2024,General,69.92,2024-02-05 09:34:02,Theta Network,6,0.996678,1.022,0.02540640006100272,2024-02-10 21:02:21
232,659,5,2024,General,69.73,2024-02-05 09:33:46,ChainLink,6,17.68,18.66,0.05542986425339369,2024-02-10 21:00:27
233,998,5,2024,General,69.27,2024-02-05 09:34:00,Dogecoin,6,0.079119,0.081361,0.028337061894108975,2024-02-10 21:00:25
234,985,5,2024,General,69.10,2024-02-05 09:33:58,Tezos,6,1.002,1.043,0.04091816367265461,2024-02-10 21:02:35
235,1005,5,2024,General,68.99,2024-02-05 09:34:01,Synthetix Network Token,6,3.12,3.47,0.1121794871794872,2024-02-10 21:02:12
236,8477,5,2024,General,68.78,2024-02-05 09:37:00,Mina Protocol (IOU),6,1.21,1.33,0.09917355371900835,2024-02-10 21:01:59
237,15951,5,2024,General,68.58,2024-02-05 09:40:15,BitTorrent,6,8.05257e-07,1.02e-06,0.2666763530152485,2024-02-10 21:03:05
238,991,5,2024,General,68.07,2024-02-05 09:33:59,Ethereum Classic,6,25.03,25.93,0.0359568517778665,2024-02-10 21:00:52
239,5674,5,2024,General,68.05,2024-02-05 09:35:54,PancakeSwap,6,2.44,2.56,0.04918032786885251,2024-02-10 21:03:35
240,376,3,2024,General,90.79,2024-01-22 10:03:14,Bitcoin,7,41682.0,42047.0,0.008756777505877836,2024-01-27 21:00:05
241,978,3,2024,General,77.44,2024-01-22 10:03:16,Ethereum,7,2463.03,2271.05,-0.07794464541641799,2024-01-27 21:00:07
242,8839,3,2024,General,74.94,2024-01-22 10:03:46,Internet Computer,7,11.4,12.8,0.12280701754385967,2024-01-27 21:00:44
243,345,3,2024,General,74.66,2024-01-22 10:03:14,Binance Coin,7,315.66,305.87,-0.03101438256351777,2024-01-27 21:00:11
244,979,3,2024,General,72.88,2024-01-22 10:03:16,XRP,7,0.548614,0.530753,-0.032556588056447726,2024-01-27 21:00:15
245,621,3,2024,General,71.50,2024-01-22 10:03:15,Cardano,7,0.512815,0.489353,-0.04575139182746222,2024-01-27 21:00:20
246,1069,3,2024,General,71.20,2024-01-22 10:03:17,Hedera Hashgraph,7,0.076004,0.07453,-0.01939371612020424,2024-01-27 21:01:22
247,984,3,2024,General,70.70,2024-01-22 10:03:16,TRON,7,0.110089,0.1126,0.022808818319723125,2024-01-27 21:00:27
248,769,3,2024,General,70.42,2024-01-22 10:03:15,Cosmos,7,9.77,9.69,-0.008188331627430918,2024-01-27 21:00:51
249,1036,3,2024,General,70.13,2024-01-22 10:03:17,Polygon,7,0.778208,0.786723,0.010941804761708874,2024-01-27 21:00:35
250,4688,3,2024,General,70.08,2024-01-22 10:03:30,Polkadot,7,6.87,6.7,-0.024745269286753992,2024-01-27 21:00:29
251,5613,3,2024,General,69.69,2024-01-22 10:03:33,Aave,7,96.6,92.03,-0.04730848861283637,2024-01-27 21:01:53
252,3844,3,2024,General,69.60,2024-01-22 10:03:28,Trust Wallet Token,7,1.11,1.14,0.027027027027026848,2024-01-27 21:04:52
253,8477,3,2024,General,69.53,2024-01-22 10:03:44,Mina Protocol (IOU),7,1.13,1.098,-0.02831858407079629,2024-01-27 21:02:08
254,15951,3,2024,General,69.19,2024-01-22 10:04:29,BitTorrent,7,9.73958e-07,8.87921e-07,-0.0883374847786045,2024-01-27 21:02:36
255,6569,3,2024,General,68.28,2024-01-22 10:03:37,The Graph,7,0.159644,0.161063,0.008888526972513865,2024-01-27 21:01:49
256,1087,3,2024,General,67.95,2024-01-22 10:03:17,Kava,7,0.717456,0.718604,0.0016000981244843418,2024-01-27 21:03:11
257,5674,3,2024,General,67.86,2024-01-22 10:03:34,PancakeSwap,7,2.72,2.6,-0.04411764705882357,2024-01-27 21:03:38
258,907,3,2024,General,66.75,2024-01-22 10:03:16,Decentraland,7,0.473862,0.455206,-0.03937011197352817,2024-01-27 21:02:56
259,996,3,2024,General,66.27,2024-01-22 10:03:16,Maker,7,1970.93,2017.33,0.023542185668694406,2024-01-27 21:01:40
260,1011,3,2024,General,66.17,2024-01-22 10:03:17,Theta Network,7,1.022,1.006,-0.01565557729941293,2024-01-27 21:02:27
261,986,3,2024,General,65.74,2024-01-22 10:03:16,Monero,7,156.3,159.96,0.023416506717850265,2024-01-27 21:01:12
262,1014,3,2024,General,65.70,2024-01-22 10:03:17,Enjin Coin,7,0.294158,0.292388,-0.006017174443666309,2024-01-27 21:05:36
263,1032,3,2024,General,65.40,2024-01-22 10:03:17,Zilliqa,7,0.0217344,0.0207059,-0.047321297114252134,2024-01-27 21:05:50
264,985,3,2024,General,65.37,2024-01-22 10:03:16,Tezos,7,1.028,1.0,-0.027237354085603138,2024-01-27 21:02:44
265,7102,3,2024,General,65.03,2024-01-22 10:03:39,Flow - Dapper Labs,7,0.775763,0.76573,-0.01293307363202416,2024-01-27 21:02:10
266,1118,3,2024,General,64.60,2024-01-22 10:03:17,VeThor Token,7,0.00217872,0.00223183,0.02437669824484115,2024-01-27 21:10:25
267,659,3,2024,General,64.35,2024-01-22 10:03:15,ChainLink,7,15.72,14.36,-0.08651399491094156,2024-01-27 21:00:31
268,4708,3,2024,General,64.30,2024-01-22 10:03:30,SAND,7,0.485643,0.456548,-0.05991026330040788,2024-01-27 21:02:25
269,1081,3,2024,General,64.29,2024-01-22 10:03:17,Harmony,7,0.0148119,0.0147299,-0.0055360892255550435,2024-01-27 21:09:30
270,376,4,2024,General,90.18,2024-01-29 10:12:05,Bitcoin,7,42047.0,43050.0,0.023854258329964087,2024-02-03 21:00:07
271,978,4,2024,General,75.67,2024-01-29 10:12:13,Ethereum,7,2271.05,2302.0,0.013628057506439672,2024-02-03 21:00:09
272,345,4,2024,General,73.65,2024-01-29 10:12:05,Binance Coin,7,305.87,300.03,-0.019093078758949986,2024-02-03 21:00:13
273,979,4,2024,General,72.38,2024-01-29 10:12:13,XRP,7,0.530753,0.518837,-0.02245112133139151,2024-02-03 21:00:18
274,5518,4,2024,General,72.19,2024-01-29 10:13:09,Avalanche,7,32.85,36.09,0.09863013698630142,2024-02-03 21:00:28
275,8839,4,2024,General,71.37,2024-01-29 10:13:47,Internet Computer,7,12.8,12.7,-0.007812500000000111,2024-02-03 21:00:45
276,1069,4,2024,General,71.19,2024-01-29 10:12:16,Hedera Hashgraph,7,0.07453,0.069608,-0.0660405205957332,2024-02-03 21:01:28
277,984,4,2024,General,70.89,2024-01-29 10:12:13,TRON,7,0.1126,0.117176,0.040639431616340996,2024-02-03 21:00:32
278,1036,4,2024,General,70.75,2024-01-29 10:12:15,Polygon,7,0.786723,0.787899,0.0014948082107680415,2024-02-03 21:00:38
279,769,4,2024,General,70.64,2024-01-29 10:12:10,Cosmos,7,9.69,9.14,-0.056759545923632505,2024-02-03 21:00:59
280,4688,4,2024,General,70.57,2024-01-29 10:13:00,Polkadot,7,6.7,6.88,0.026865671641791003,2024-02-03 21:00:34
281,994,4,2024,General,70.54,2024-01-29 10:12:13,VeChain,7,0.0282792,0.0286001,0.011347562873065679,2024-02-03 21:01:43
282,621,4,2024,General,70.42,2024-01-29 10:12:08,Cardano,7,0.489353,0.515851,0.05414904986788671,2024-02-03 21:00:24
283,6569,4,2024,General,70.35,2024-01-29 10:13:21,The Graph,7,0.161063,0.158082,-0.01850828557769327,2024-02-03 21:01:54
284,5613,4,2024,General,70.07,2024-01-29 10:13:10,Aave,7,92.03,86.56,-0.05943714006302291,2024-02-03 21:02:02
285,147,4,2024,General,69.83,2024-01-29 10:12:02,Algorand,7,0.168011,0.166082,-0.01148139109939222,2024-02-03 21:02:05
286,8477,4,2024,General,69.71,2024-01-29 10:13:43,Mina Protocol (IOU),7,1.098,1.21,0.10200364298724943,2024-02-03 21:02:14
287,3844,4,2024,General,69.61,2024-01-29 10:12:51,Trust Wallet Token,7,1.14,1.12,-0.01754385964912263,2024-02-03 21:04:19
288,15951,4,2024,General,68.65,2024-01-29 10:15:40,BitTorrent,7,8.87921e-07,8.05257e-07,-0.09309837249034535,2024-02-03 21:02:52
289,1087,4,2024,General,68.42,2024-01-29 10:12:16,Kava,7,0.718604,0.708463,-0.014112083985060014,2024-02-03 21:03:14
290,2391,4,2024,General,67.88,2024-01-29 10:12:34,Klaytn,7,0.204563,0.195716,-0.04324829025776897,2024-02-03 21:03:25
291,986,4,2024,General,66.99,2024-01-29 10:12:13,Monero,7,159.96,164.28,0.027006751687921937,2024-02-03 21:01:15
292,996,4,2024,General,66.70,2024-01-29 10:12:13,Maker,7,2017.33,2019.82,0.0012343047493469136,2024-02-03 21:01:45
293,15335,4,2024,General,66.60,2024-01-29 10:15:31,Moonbeam,7,0.385271,0.351964,-0.08645083590511608,2024-02-03 21:06:11
294,907,4,2024,General,66.39,2024-01-29 10:12:12,Decentraland,7,0.455206,0.441182,-0.030808029771136544,2024-02-03 21:03:01
295,1011,4,2024,General,66.25,2024-01-29 10:12:14,Theta Network,7,1.006,0.996678,-0.009266401590457309,2024-02-03 21:02:33
296,1014,4,2024,General,66.23,2024-01-29 10:12:14,Enjin Coin,7,0.292388,0.284519,-0.02691286920119827,2024-02-03 21:05:14
297,1005,4,2024,General,66.10,2024-01-29 10:12:14,Synthetix Network Token,7,3.23,3.12,-0.03405572755417953,2024-02-03 21:02:22
298,10410,4,2024,General,65.85,2024-01-29 10:14:11,Moonriver,7,24.29,22.08,-0.09098394400988065,2024-02-03 21:08:24
299,659,4,2024,General,65.78,2024-01-29 10:12:09,ChainLink,7,14.36,17.68,0.23119777158774377,2024-02-03 21:00:36
300,376,5,2024,General,91.88,2024-02-05 09:33:37,Bitcoin,7,43050.0,48020.0,0.11544715447154472,2024-02-10 21:00:07
301,978,5,2024,General,78.65,2024-02-05 09:33:56,Ethereum,7,2302.0,2508.9,0.08987836663770638,2024-02-10 21:00:09
302,979,5,2024,General,75.60,2024-02-05 09:33:56,XRP,7,0.518837,0.524968,0.011816813372986117,2024-02-10 21:00:16
303,345,5,2024,General,74.89,2024-02-05 09:33:36,Binance Coin,7,300.03,323.12,0.07695897076958982,2024-02-10 21:00:12
304,8839,5,2024,General,73.07,2024-02-05 09:37:08,Internet Computer,7,12.7,13.35,0.05118110236220476,2024-02-10 21:00:38
305,5518,5,2024,General,72.99,2024-02-05 09:35:49,Avalanche,7,36.09,40.18,0.11332779163203092,2024-02-10 21:00:24
306,621,5,2024,General,72.12,2024-02-05 09:33:44,Cardano,7,0.515851,0.547095,0.06056787715832683,2024-02-10 21:00:22
307,3844,5,2024,General,71.77,2024-02-05 09:35:15,Trust Wallet Token,7,1.12,1.16,0.035714285714285546,2024-02-10 21:04:12
308,907,5,2024,General,71.66,2024-02-05 09:33:53,Decentraland,7,0.441182,0.464525,0.05291013685961803,2024-02-10 21:02:54
309,986,5,2024,General,71.61,2024-02-05 09:33:58,Monero,7,164.28,119.15,-0.27471390309228144,2024-02-10 21:01:00
310,769,5,2024,General,71.43,2024-02-05 09:33:49,Cosmos,7,9.14,10.04,0.09846827133479195,2024-02-10 21:00:54
311,1036,5,2024,General,71.35,2024-02-05 09:34:06,Polygon,7,0.787899,0.851647,0.08090884745379805,2024-02-10 21:00:32
312,984,5,2024,General,71.02,2024-02-05 09:33:57,TRON,7,0.117176,0.124417,0.06179593090735302,2024-02-10 21:00:29
313,5613,5,2024,General,70.98,2024-02-05 09:35:52,Aave,7,86.56,88.84,0.02634011090573014,2024-02-10 21:01:57
314,4688,5,2024,General,70.79,2024-02-05 09:35:30,Polkadot,7,6.88,7.26,0.05523255813953487,2024-02-10 21:00:31
315,147,5,2024,General,70.73,2024-02-05 09:33:29,Algorand,7,0.166082,0.177057,0.06608181500704462,2024-02-10 21:01:53
316,1062,5,2024,General,70.37,2024-02-05 09:34:09,Fantom,7,0.358116,0.396235,0.10644316366763847,2024-02-10 21:02:18
317,1069,5,2024,General,70.36,2024-02-05 09:34:10,Hedera Hashgraph,7,0.069608,0.078986,0.13472589357545106,2024-02-10 21:01:24
318,994,5,2024,General,70.25,2024-02-05 09:33:59,VeChain,7,0.0286001,0.0298665,0.044279565456064866,2024-02-10 21:01:33
319,3747,5,2024,General,70.16,2024-02-05 09:35:12,Solana,7,97.97,109.79,0.12064917831989393,2024-02-10 21:00:14
320,5395,5,2024,General,70.03,2024-02-05 09:35:47,Uniswap,7,6.14,6.66,0.08469055374592842,2024-02-10 21:00:47
321,1011,5,2024,General,69.92,2024-02-05 09:34:02,Theta Network,7,0.996678,1.022,0.02540640006100272,2024-02-10 21:02:21
322,659,5,2024,General,69.73,2024-02-05 09:33:46,ChainLink,7,17.68,18.66,0.05542986425339369,2024-02-10 21:00:27
323,998,5,2024,General,69.27,2024-02-05 09:34:00,Dogecoin,7,0.079119,0.081361,0.028337061894108975,2024-02-10 21:00:25
324,985,5,2024,General,69.10,2024-02-05 09:33:58,Tezos,7,1.002,1.043,0.04091816367265461,2024-02-10 21:02:35
325,1005,5,2024,General,68.99,2024-02-05 09:34:01,Synthetix Network Token,7,3.12,3.47,0.1121794871794872,2024-02-10 21:02:12
326,8477,5,2024,General,68.78,2024-02-05 09:37:00,Mina Protocol (IOU),7,1.21,1.33,0.09917355371900835,2024-02-10 21:01:59
327,15951,5,2024,General,68.58,2024-02-05 09:40:15,BitTorrent,7,8.05257e-07,1.02e-06,0.2666763530152485,2024-02-10 21:03:05
328,991,5,2024,General,68.07,2024-02-05 09:33:59,Ethereum Classic,7,25.03,25.93,0.0359568517778665,2024-02-10 21:00:52
329,5674,5,2024,General,68.05,2024-02-05 09:35:54,PancakeSwap,7,2.44,2.56,0.04918032786885251,2024-02-10 21:03:35
330,376,6,2024,General,91.37,2024-02-12 01:15:55,Bitcoin,7,48020.0,51566.0,0.0738442315701791,2024-02-17 21:00:07
331,978,6,2024,General,78.37,2024-02-12 01:16:14,Ethereum,7,2508.9,2780.88,0.1084060743752242,2024-02-17 21:00:09
332,979,6,2024,General,75.22,2024-02-12 01:16:14,XRP,7,0.524968,0.550318,0.04828865759436762,2024-02-17 21:00:16
333,345,6,2024,General,73.88,2024-02-12 01:15:54,Binance Coin,7,323.12,353.18,0.09303045308244616,2024-02-17 21:00:12
334,8839,6,2024,General,73.20,2024-02-12 01:19:24,Internet Computer,7,13.35,13.16,-0.014232209737827678,2024-02-17 21:00:45
335,986,6,2024,General,72.61,2024-02-12 01:16:16,Monero,7,119.15,120.09,0.007889215274863599,2024-02-17 21:01:47
336,1069,6,2024,General,72.21,2024-02-12 01:16:28,Hedera Hashgraph,7,0.078986,0.082813,0.048451624338490325,2024-02-17 21:01:34
337,5518,6,2024,General,71.52,2024-02-12 01:18:08,Avalanche,7,40.18,39.74,-0.010950721752115424,2024-02-17 21:00:29
338,621,6,2024,General,71.08,2024-02-12 01:16:02,Cardano,7,0.547095,0.598949,0.09478061397015136,2024-02-17 21:00:24
339,984,6,2024,General,70.86,2024-02-12 01:16:15,TRON,7,0.124417,0.136215,0.09482626972198335,2024-02-17 21:00:35
340,3844,6,2024,General,70.80,2024-02-12 01:17:37,Trust Wallet Token,7,1.16,1.33,0.1465517241379312,2024-02-18 03:02:09
341,1036,6,2024,General,70.78,2024-02-12 01:16:23,Polygon,7,0.851647,0.924026,0.08498708972144559,2024-02-17 21:00:39
342,998,6,2024,General,70.71,2024-02-12 01:16:18,Dogecoin,7,0.081361,0.083577,0.027236636717837732,2024-02-17 21:00:31
343,769,6,2024,General,70.67,2024-02-12 01:16:08,Cosmos,7,10.04,10.23,0.01892430278884475,2024-02-17 21:00:55
344,907,6,2024,General,70.56,2024-02-12 01:16:11,Decentraland,7,0.464525,0.487358,0.04915343630590386,2024-02-18 03:00:33
345,8477,6,2024,General,70.08,2024-02-12 01:19:16,Mina Protocol (IOU),7,1.33,1.36,0.02255639097744363,2024-02-17 21:02:16
346,147,6,2024,General,70.08,2024-02-12 01:15:47,Algorand,7,0.177057,0.190093,0.0736260074439306,2024-02-17 21:02:13
347,5613,6,2024,General,70.05,2024-02-12 01:18:10,Aave,7,88.84,93.8,0.05583070688878876,2024-02-17 21:02:18
348,994,6,2024,General,69.90,2024-02-12 01:16:17,VeChain,7,0.0298665,0.0452615,0.5154604657392062,2024-02-17 21:01:45
349,4688,6,2024,General,69.87,2024-02-12 01:17:50,Polkadot,7,7.26,7.66,0.05509641873278242,2024-02-17 21:00:37
350,3747,6,2024,General,69.84,2024-02-12 01:17:35,Solana,7,109.79,108.44,-0.012296201839876205,2024-02-17 21:00:14
351,5395,6,2024,General,69.69,2024-02-12 01:18:06,Uniswap,7,6.66,7.68,0.1531531531531531,2024-02-17 21:00:50
352,1011,6,2024,General,69.58,2024-02-12 01:16:20,Theta Network,7,1.022,1.15,0.1252446183953032,2024-02-18 03:00:09
353,985,6,2024,General,69.32,2024-02-12 01:16:16,Tezos,7,1.043,1.061,0.017257909875359558,2024-02-18 03:00:20
354,983,6,2024,General,69.30,2024-02-12 01:16:15,Stellar,7,0.11197,0.114158,0.019540948468339692,2024-02-17 21:01:11
355,6569,6,2024,General,68.57,2024-02-12 01:18:32,The Graph,7,0.171571,0.203165,0.18414533924730875,2024-02-17 21:01:58
356,1005,6,2024,General,68.18,2024-02-12 01:16:19,Synthetix Network Token,7,3.47,3.63,0.046109510086455245,2024-02-17 21:02:34
357,996,6,2024,General,68.14,2024-02-12 01:16:18,Maker,7,1995.17,2112.5,0.05880701895076606,2024-02-17 21:01:52
358,5674,6,2024,General,68.00,2024-02-12 01:18:13,PancakeSwap,7,2.56,2.76,0.07812499999999989,2024-02-18 03:01:38
359,15951,6,2024,General,67.81,2024-02-12 01:22:44,BitTorrent,7,1.02e-06,1.08e-06,0.05882352941176477,2024-02-18 03:00:13
360,376,4,2024,General,90.18,2024-01-29 10:12:05,Bitcoin,8,42047.0,43050.0,0.023854258329964087,2024-02-03 21:00:07
361,978,4,2024,General,75.67,2024-01-29 10:12:13,Ethereum,8,2271.05,2302.0,0.013628057506439672,2024-02-03 21:00:09
362,345,4,2024,General,73.65,2024-01-29 10:12:05,Binance Coin,8,305.87,300.03,-0.019093078758949986,2024-02-03 21:00:13
363,979,4,2024,General,72.38,2024-01-29 10:12:13,XRP,8,0.530753,0.518837,-0.02245112133139151,2024-02-03 21:00:18
364,5518,4,2024,General,72.19,2024-01-29 10:13:09,Avalanche,8,32.85,36.09,0.09863013698630142,2024-02-03 21:00:28
365,8839,4,2024,General,71.37,2024-01-29 10:13:47,Internet Computer,8,12.8,12.7,-0.007812500000000111,2024-02-03 21:00:45
366,1069,4,2024,General,71.19,2024-01-29 10:12:16,Hedera Hashgraph,8,0.07453,0.069608,-0.0660405205957332,2024-02-03 21:01:28
367,984,4,2024,General,70.89,2024-01-29 10:12:13,TRON,8,0.1126,0.117176,0.040639431616340996,2024-02-03 21:00:32
368,1036,4,2024,General,70.75,2024-01-29 10:12:15,Polygon,8,0.786723,0.787899,0.0014948082107680415,2024-02-03 21:00:38
369,769,4,2024,General,70.64,2024-01-29 10:12:10,Cosmos,8,9.69,9.14,-0.056759545923632505,2024-02-03 21:00:59
370,4688,4,2024,General,70.57,2024-01-29 10:13:00,Polkadot,8,6.7,6.88,0.026865671641791003,2024-02-03 21:00:34
371,994,4,2024,General,70.54,2024-01-29 10:12:13,VeChain,8,0.0282792,0.0286001,0.011347562873065679,2024-02-03 21:01:43
372,621,4,2024,General,70.42,2024-01-29 10:12:08,Cardano,8,0.489353,0.515851,0.05414904986788671,2024-02-03 21:00:24
373,6569,4,2024,General,70.35,2024-01-29 10:13:21,The Graph,8,0.161063,0.158082,-0.01850828557769327,2024-02-03 21:01:54
374,5613,4,2024,General,70.07,2024-01-29 10:13:10,Aave,8,92.03,86.56,-0.05943714006302291,2024-02-03 21:02:02
375,147,4,2024,General,69.83,2024-01-29 10:12:02,Algorand,8,0.168011,0.166082,-0.01148139109939222,2024-02-03 21:02:05
376,8477,4,2024,General,69.71,2024-01-29 10:13:43,Mina Protocol (IOU),8,1.098,1.21,0.10200364298724943,2024-02-03 21:02:14
377,3844,4,2024,General,69.61,2024-01-29 10:12:51,Trust Wallet Token,8,1.14,1.12,-0.01754385964912263,2024-02-03 21:04:19
378,15951,4,2024,General,68.65,2024-01-29 10:15:40,BitTorrent,8,8.87921e-07,8.05257e-07,-0.09309837249034535,2024-02-03 21:02:52
379,1087,4,2024,General,68.42,2024-01-29 10:12:16,Kava,8,0.718604,0.708463,-0.014112083985060014,2024-02-03 21:03:14
380,2391,4,2024,General,67.88,2024-01-29 10:12:34,Klaytn,8,0.204563,0.195716,-0.04324829025776897,2024-02-03 21:03:25
381,986,4,2024,General,66.99,2024-01-29 10:12:13,Monero,8,159.96,164.28,0.027006751687921937,2024-02-03 21:01:15
